AWC_CODE,StreamName,Shape_Leng,Latitude,Longitude
113-32-10060, ,295.0224297,56.82829666,-135.1039276
109-20-10190, ,728.8778917,56.91231918,-134.7175903
111-50-10100-2055, ,1165.942762,58.49463272,-134.7891235
113-22-10050, ,1905.422802,56.61550522,-135.0521851
115-32-10250-2077-3061-4001, ,633.7451075,59.4162941,-136.01474
102-40-10090, ,2112.307686,55.20546722,-132.0849304
111-21-10520, ,872.6959132,57.72548294,-133.424118
112-11-10020, ,398.8569762,57.04408646,-134.7716827
114-80-10210, ,7224.767661,58.51441193,-135.5220337
109-10-10090,Sashin Creek,1178.057555,56.38046265,-134.6512756
109-45-10150, ,1023.831544,56.8146286,-134.304184
109-62-10100, ,1100.595631,56.53832245,-134.1039124
113-91-10040, ,1189.978508,57.89235687,-136.465332
104-30-10360, ,185.2352198,55.19340897,-133.1585846
101-71-10040-2015-3013, ,1915.967216,56.08316803,-130.657959
106-44-10550,*Skogs Creek,5444.259216,56.76622391,-132.9864655
112-72-10110,*Weir Creek N. Arm Hood Bay,2366.57191,57.39430237,-134.3253632
109-43-10018, ,3125.328735,56.75143814,-133.8591003
113-57-10050-2003-3003, ,290.7179948,57.64715958,-135.818512
103-60-10470,Klawock River,3652.012701,55.54869843,-133.09729
109-52-10030,Rowan Bay North Mouth,631.8328313,56.65726089,-134.2919312
113-95-10060-2020, ,1059.749747,57.80945206,-135.927002
113-45-10110, ,2906.092276,57.10251999,-135.8135071
106-30-10750,Neck Lk Creek,250.7591251,56.098526,-133.1379852
113-41-10135, ,552.7933214,57.20576477,-135.5219727
103-30-10220,*Pond Bay Creek,2421.297914,54.81279755,-132.7752686
101-45-10800,Falls Creek,584.6150438,55.61464691,-131.3551331
113-57-10060, ,1611.324862,57.6673317,-135.7688446
113-62-10010-2006, ,826.032159,57.38848877,-135.7750244
113-66-10020, ,409.8035049,57.32484055,-135.6388245
101-23-10270, ,2455.441367,54.96886444,-130.8694458
114-25-10180,*Humpy Creek,3157.130265,58.27334213,-135.34198
103-60-10290-2009, ,1350.552936,55.63460159,-132.9441986
103-50-10450, ,2378.683074,55.27572632,-133.3022461
113-54-10060, ,541.0456766,57.44360352,-135.3904724
108-40-10150,Stikine River,33007.65186,56.63784409,-132.3443146
105-31-10030,Kushneahin Creek,5637.702397,56.47200775,-133.666275
113-56-10020, ,3031.424717,57.54701233,-135.6747131
113-64-10010-2008, ,804.5196314,57.48417664,-135.6973572
109-42-10090,Cathedral Falls Creek,2434.814661,56.89500427,-133.7427979
107-10-10250, ,3666.92889,55.80251312,-132.1473083
113-62-10057, ,461.8479321,57.27172852,-135.6635895
113-51-10044, ,1251.165429,57.48875809,-135.1157837
109-62-10300, ,1267.330996,56.36680984,-134.1784058
101-45-10640, ,3259.1114,55.42246246,-131.3419647
110-13-10040,Dry Bay Creek,4155.762856,57.06424713,-133.0238495
113-56-10010, ,2276.268684,57.55076981,-135.6574707
115-10-10680,William Henry Creek,184.5683788,58.72340393,-135.2406006
111-16-10450,Swan Cove Creek,1089.072523,57.99362946,-134.3480377
101-55-10500,Tunnel Creek,2679.911024,55.37827682,-130.6085815
106-41-10420,Buster Creek,4900.516945,56.3247261,-133.4403076
111-14-10150, ,1180.257305,57.83988571,-134.0787506
113-22-10250, ,262.4704784,56.62810898,-134.9330292
105-43-10050, ,1874.124924,56.07461548,-133.5353699
101-90-10930,Stewart Creek,1404.570301,55.75540161,-131.8944092
115-32-10250-2025,Norman Creek,189.1958346,59.27743149,-135.6945648
113-22-10110, ,1495.560926,56.63382339,-134.9497681
103-40-10640,N of Rose Pt Creek,934.172734,54.98643494,-132.9694214
103-60-10830, ,1140.788856,55.34578323,-132.9970551
101-51-10970,Sargent Bay,1346.174612,55.57526398,-130.9808502
112-19-10100,*Wilson Creek,9886.064721,57.17153549,-134.5997009
113-11-10040, ,1025.487799,56.31842422,-134.8056946
113-43-10010-2019, ,578.4128638,57.23578644,-135.2666931
112-50-10100,Pavlof River,3074.918228,57.84212494,-135.0349426
104-30-10050, ,1366.624581,55.31019592,-133.4517212
109-20-10130-2005, ,1354.870016,56.82772064,-134.6939697
103-15-10270,Klakas Lake Creek,1361.696389,55.01451492,-132.3929901
109-20-10010, ,200.18832,56.5681572,-134.6306458
113-44-10040, ,3652.231753,57.16236496,-135.2866669
104-30-10355-2004, ,341.8130038,55.2057724,-133.1548767
102-40-10350, ,1177.868282,55.19182968,-132.2603607
107-10-10760, ,2461.073654,55.93265915,-132.2267151
116-11-10058, ,1658.1644,58.27314377,-136.6764679
109-62-10340, ,878.6282089,56.38949203,-134.2273254
109-10-10120,Lovers Cove Creek,1587.1572,56.38975906,-134.7168427
103-70-10340, ,559.1067737,55.5165596,-133.4981537
113-41-10070, ,1132.527734,57.02693176,-135.6315613
103-11-10290, ,1128.926435,54.80187988,-132.2279358
111-50-10670,Ninemile Creek,939.5532773,58.33734512,-134.5758514
103-70-10130, ,890.4383016,55.53961563,-133.3219604
113-54-10050-2001, ,624.8765945,57.46165848,-135.3157349
108-40-10260,Garnet Creek,439.8409037,56.57641602,-132.3663025
101-55-10200,Wilson River,12847.5623,55.39360428,-130.6127625
111-50-10070,Eagle River,8765.325661,58.527771,-134.8277588
113-57-10090-2003, ,499.9316799,57.70100784,-135.7514496
101-15-10280,*Rivers Creek,1532.285624,55.55802917,-130.1417389
111-50-10070-2004-3002-4007, ,683.4138227,58.52116013,-134.8073883
113-64-10010-2002, ,598.3644091,57.45555878,-135.6583252
101-51-10100,Winstanley Creek,661.1458492,55.40627289,-130.8842468
101-71-10040-2006-3010, ,310.9337874,55.81327057,-130.7902069
113-33-10030, ,1170.410583,56.81910706,-135.0180206
113-56-10030-2004, ,1172.50937,57.5497818,-135.6833191
102-60-10580-2003, ,1206.972091,55.47229385,-132.3961792
101-11-10060-2002, ,1633.393792,54.77653885,-130.8561096
103-25-10250,Beaver Creek,886.4428943,55.28672409,-132.623764
111-50-10070-2004-3006,Windfall Creek,860.9866839,58.51527405,-134.7451019
107-30-10780, ,1637.784033,56.18650436,-132.5084534
113-21-10010, ,646.427126,56.525177,-135.0155334
101-60-10200,Sandpiper Creek,2246.552878,55.63729095,-130.6481476
113-21-10170, ,843.7413982,56.39586258,-134.9182739
113-55-10060, ,3870.025608,57.55805206,-135.4412537
110-32-10090,Chuck River,16210.22072,57.57873154,-133.3522949
106-22-10148, ,607.0111633,56.15782547,-132.4700165
105-20-10050, ,480.5702079,56.35752869,-133.9851532
106-10-10070, ,1034.597524,55.87926102,-132.5971222
101-23-10320, ,3643.192395,54.95272827,-130.8819733
112-72-10120, ,4785.679992,57.39183426,-134.3233948
113-21-10150, ,659.53363,56.40130615,-134.9360809
115-20-10300-2004,Gilkey River,4221.668231,58.82191849,-134.841507
115-31-10430, ,314.2280116,58.90658188,-135.3408661
113-65-10050-2007, ,729.7837458,57.31962967,-135.4730072
112-65-10230, ,3833.96488,58.10292053,-134.7641907
101-11-10740, ,1701.219403,54.85640717,-130.5774384
102-30-10430,Sick Creek,379.6958109,54.93438339,-132.2157898
109-30-10260-2013, ,769.9520714,57.27548599,-134.2164001
113-57-10090-2002, ,5183.04256,57.70764923,-135.7547607
113-31-10090-2002, ,457.3914238,56.6503334,-135.1250458
113-95-10140, ,532.5988779,58.04433441,-136.3961792
101-71-10040-2006-3007, ,417.8902965,55.82986832,-130.8167267
110-32-10130, ,1213.288749,57.56196976,-133.4782562
102-60-10140,McKenzie Creek,1035.786043,55.33017349,-132.3453217
110-15-10040, ,1507.344907,57.12516022,-133.3599396
113-73-10110, ,358.9983399,57.47125626,-135.875946
101-15-10500-2023-3002, ,779.6746953,55.94822311,-130.0730591
101-75-10730, ,661.9377908,55.97654724,-131.1785278
104-30-10350, ,1927.682509,55.20998764,-133.1761322
103-50-10184, ,938.4354606,55.44418335,-133.2954407
113-22-10080, ,2041.172169,56.71762085,-134.9522247
112-47-10100, ,4709.450045,57.85578918,-135.657486
103-50-10920, ,552.7619815,55.46925735,-133.4316406
102-30-10870-2006, ,552.9437381,55.1194725,-132.2045593
109-10-10170, ,1092.405376,56.439991,-134.6460114
115-32-10250-2077-3017,*West Mink Creek,1258.869234,59.4131813,-136.0080719
102-60-10390,142F Creek,1738.149489,55.35556793,-132.5188599
103-80-10260, ,1261.722421,55.77871323,-133.546402
105-20-10082, ,1024.606113,56.30376816,-133.9916992
102-40-10330,*Dora Lake Creek,518.0424118,55.17972565,-132.2425385
112-17-10500,Thayer Creek,732.6796052,57.57569885,-134.627243
115-10-10450, ,3716.625828,58.63558578,-135.2195587
113-22-10240, ,226.1779419,56.64318466,-134.9199371
111-32-10130,Carlson Creek,1416.860396,58.30634308,-134.1360931
103-70-10430,*Santa Teresa Creek,1236.738629,55.46969223,-133.6437225
112-19-10150, ,2931.498532,57.15807343,-134.5835114
115-34-10310,*Pullen Creek,2182.725919,59.45134354,-135.3228455
114-27-10180,*Whitestone Head Creek,6036.10986,58.06769943,-135.1127319
107-40-10490,Harding River,7781.797032,56.20512772,-131.6204071
101-45-10780,Carroll Creek,5556.083974,55.64043427,-131.3649139
113-53-10030-2004, ,594.1332528,57.40968704,-135.2156677
101-51-10060,*Checats Creek,1162.771685,55.48455811,-130.8726044
107-10-10160-2011, ,432.7146265,55.82472992,-132.0556641
103-30-10380,*Keg Point Creek,1614.012186,54.90168762,-132.89888
102-80-10070, ,672.2073384,55.70151138,-132.2245026
101-71-10040-2015,Leduc River,47685.24662,55.9053421,-130.7876129
101-30-10930-2004, ,496.6010604,55.05674744,-130.786438
103-40-10300,Flat Creek - Natzuhini,4576.265282,55.27103043,-132.8667908
101-71-10630,Portage Creek,8241.897016,55.75202179,-131.0930328
114-70-10120-2004,*North Rush Point Creek,583.6055606,58.47143173,-136.097641
112-11-10129, ,434.6343372,57.32052994,-134.8141632
113-55-10090,*Povorotni Creek,2823.76589,57.5090065,-135.5251923
113-95-10025,Meadow Creek,1677.875107,58.01551056,-136.304657
105-42-10060,Marble Creek,2027.232237,56.17456436,-133.4657593
113-64-10010, ,6863.549018,57.4549675,-135.653717
111-32-10320-2032-3008,Hidden Creek,543.947053,58.50500488,-133.6590271
101-15-10143, ,1635.488614,55.22820663,-130.0908813
101-30-10300-2012,Red Creek,1655.180624,55.38817215,-130.3757324
106-41-10430,Shine Creek,2237.983057,56.32671356,-133.4428558
115-32-10250-2067,Tsirku River,8135.626352,59.3940239,-135.8662109
112-11-10160-2003, ,301.2357361,57.3866539,-134.8461151
109-45-10170,Lookout Pt Creek,2399.926994,56.83087158,-134.3382111
101-11-10490, ,1431.69238,54.79573822,-130.6928711
113-73-10050, ,1076.244687,57.55622482,-135.9300079
107-10-10300,Black Bear Creek,5045.905139,55.72691727,-132.1697845
101-30-10300-2005, ,818.9733355,55.36429596,-130.4281921
115-32-10250-2077-3052-4029, ,94.27859563,59.4209938,-136.0926056
113-62-10010-2001, ,3127.428402,57.38312149,-135.753952
113-41-10150-2013, ,453.9025436,57.13098145,-135.3647003
101-11-11060,*Blaine Point Creek,1295.843857,55.01836395,-130.252533
108-40-10050-2003, ,506.4971026,56.77041626,-132.4395905
106-10-10300,Eagle Creek,2905.478129,55.96757507,-132.7235718
107-10-10650-2010, ,695.7959089,55.9207077,-132.3325806
113-63-10130, ,1762.802865,57.41811371,-135.567276
113-62-10080, ,2091.53144,57.32121658,-135.7378082
101-80-10680-2030,Walker Creek,735.1162214,55.99332428,-131.8429871
101-11-10700, ,1290.320905,54.90201187,-130.6550446
101-11-10840,*Rubble Creek,3582.807604,54.90505981,-130.4573212
101-90-10600,Wolf Creek,2119.93596,55.56043625,-131.6494293
109-30-10160, ,3924.547182,57.05556107,-134.5378571
107-40-10490-2030, ,1649.410327,56.24502182,-131.6568604
111-35-10050-2032, ,2275.92938,58.15370178,-133.3429108
106-42-10030, ,3036.898385,56.43059158,-132.9721832
109-63-10150, ,1086.133378,56.24000168,-134.2062073
106-41-10570, ,6008.189257,56.50093842,-133.3874969
113-41-10350, ,1079.629355,57.00187302,-135.2618561
107-10-10200,Vixen Inlet Creek,1054.855489,55.77682495,-132.0031891
113-55-10050-2006, ,532.3733118,57.6164093,-135.4293976
111-50-10490-2013, ,471.4632436,58.35898209,-134.6134644
101-51-10170, ,3274.002239,55.332901,-130.875351
105-32-10190, ,2332.378843,56.85779953,-133.6813049
105-10-10120, ,2951.44331,56.15700912,-133.945816
112-65-10150,*Hawk Inlet Head Creek,658.7581955,58.18996429,-134.7401428
101-75-10800,Robinson Creek,2548.035124,55.88558578,-131.0778656
103-90-10220, ,949.5550188,55.92930222,-133.2532043
110-31-10010,Rockpile Creek,1064.948176,57.51019669,-133.509903
115-32-10250-2143,Kelsall River,18911.50474,59.53108215,-136.0354462
113-55-10010-2007, ,380.7103942,57.69130707,-135.4929504
113-65-10040-2016, ,254.6229257,57.30763245,-135.3189545
102-40-10520,*Cannery Creek,944.4792917,55.24388504,-132.3260956
113-54-10070-2016, ,280.4077456,57.355896,-135.306488
103-60-10330, ,880.5972681,55.62755966,-132.9720001
106-43-10450, ,5205.413405,56.77300644,-133.3340912
104-30-10360-2003, ,377.2281178,55.19275665,-133.1581116
101-15-10140, ,2384.863102,55.24751282,-130.1012726
114-50-10200,*Althrop Creek,2157.093075,58.10126877,-136.2677307
101-30-10960, ,686.0668014,55.03045654,-130.7826385
113-45-10010, ,1833.604495,57.25605011,-135.8019867
113-57-10040, ,4692.3132,57.64630508,-135.8081818
113-55-10060-2009, ,744.9240895,57.54976654,-135.4524994
111-50-10490-2020, ,377.4568055,58.36519241,-134.5993805
113-57-10070, ,985.4028099,57.6710968,-135.7556915
101-90-10500,Naha River,3572.166595,55.59189606,-131.5924072
105-20-10060, ,676.7991968,56.34102631,-133.9889679
113-33-10040, ,257.6608056,56.79712677,-135.0896454
113-56-10050, ,4324.492886,57.57451248,-135.6373291
113-91-10140-2010, ,1048.240119,57.80067062,-136.303772
103-40-10030, ,1922.80417,55.27458954,-133.0591431
103-90-10140,Sarkar Creek,9951.010416,55.9510231,-133.241806
102-60-10370,Rock Creek,520.1232827,55.31483841,-132.4679871
114-70-10800,Beartrack River,3849.986481,58.60404205,-135.8341675
102-60-10820-2015, ,977.8077182,55.45544434,-132.8478546
110-23-10100-2004, ,5133.560445,57.50756073,-134.1124725
113-33-10085, ,513.2747473,56.70132446,-135.1707306
113-63-10090,Range Creek,4914.225309,57.44561768,-135.5399628
102-60-10400, ,440.6238457,55.36426926,-132.5241852
103-60-10030, ,1582.987947,55.58590698,-133.2409058
106-41-10300-2002-3003, ,900.4647854,56.264431,-133.3412476
102-10-10520, ,1592.222179,54.75116348,-132.0078583
101-75-10100,Grant Creek,17344.90231,56.03839111,-131.2146301
102-60-10930,Paul Young Creek,2837.660573,55.58859634,-132.5773468
110-23-10050, ,643.854544,57.52016449,-133.9606781
113-65-10070-2008, ,252.1425871,57.3616333,-135.5518188
114-31-10080, ,138.6874663,58.09493637,-135.4197998
114-23-10700-2005, ,457.6222517,58.14976501,-135.9117889
112-42-10160-2002-3003, ,574.7119453,57.72972488,-135.1197052
109-62-10140-2010, ,499.9573944,56.47426224,-134.0352173
101-43-10410,Gokachin Creek,1586.407396,55.36827469,-131.1932068
102-30-10170,Johnson Cove Creek,1689.361744,54.97420883,-132.1098328
113-55-10040, ,783.1392256,57.63111115,-135.4712982
101-45-10380, ,1071.383595,55.53382874,-131.4521942
113-91-10040-2009, ,239.2655249,57.89300156,-136.4642334
113-45-10020, ,527.6116943,57.22870636,-135.8089447
113-65-10090, ,651.965591,57.36965179,-135.6099701
