Subregion,Stream_Number,StreamName,AWC_CODE,LATITUDE,LONGITUDE,Year,Pink_Abundance,Cons_Abundance,WMA_Releases_in_millions,mean_flow,CV_flow
SSE,101-45-024,White River,101-45-10240,55.4741339,-131.5363569,2019,120000,NA,NA,25.19,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2008,7883,NA,4.841676998,2.03,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2009,9998,NA,6.484336385,2.03,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2010,9336,NA,6.5233214,2.03,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2011,7236,NA,6.74905536,2.03,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2013,16675,NA,7.689823427,2.03,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2014,16244,NA,5.9362497,2.03,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2015,4697,NA,6.554820168,2.03,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2017,6873,NA,10.27724816,2.03,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2018,6125,NA,10.63530572,2.03,0.48
SSE,101-45-007,Herring Cove,101-45-10070,55.32629977,-131.5245044,2019,8836,NA,11.7105038,2.03,0.48
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2008,26000,NA,NA,3.11,0.55
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2009,45000,NA,NA,3.11,0.55
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2010,9500,NA,NA,3.11,0.55
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2011,7000,NA,NA,3.11,0.55
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2013,15000,NA,NA,3.11,0.55
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2014,6000,NA,NA,3.11,0.55
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2015,25500,NA,NA,3.11,0.55
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2017,6894,NA,NA,3.11,0.55
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2018,3000,NA,NA,3.11,0.55
SSE,101-43-033,Fish Creek-Thorne Arm,101-43-10330,55.39126987,-131.1968475,2019,3100,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2008,9000,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2009,11000,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2010,4000,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2011,2000,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2013,11000,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2014,6000,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2015,2550,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2017,3607,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2018,1000,NA,NA,3.11,0.55
SSE,101-43-029,Pop Creek,101-43-10290,55.40877818,-131.2365815,2019,2050,NA,NA,3.11,0.55
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2008,2500,NA,4.841676998,1.49,0.6
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2009,5000,NA,6.484336385,1.49,0.6
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2010,10000,NA,6.5233214,1.49,0.6
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2011,4383,NA,6.74905536,1.49,0.6
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2013,15000,NA,7.689823427,1.49,0.6
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2014,10046,NA,5.9362497,1.49,0.6
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2015,2907,NA,6.554820168,1.49,0.6
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2017,4191,NA,10.27724816,1.49,0.6
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2018,3732,NA,10.63530572,1.49,0.6
SSE,101-41-025,Lucky Cove,101-41-10250,55.21223495,-131.2604991,2019,500,NA,11.7105038,1.49,0.6
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2008,8000,NA,NA,0.45,0.56
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2009,22000,NA,NA,0.45,0.56
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2010,15000,NA,NA,0.45,0.56
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2011,10000,NA,NA,0.45,0.56
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2013,16000,NA,NA,0.45,0.56
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2014,7000,NA,NA,0.45,0.56
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2015,3000,NA,NA,0.45,0.56
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2017,2500,NA,NA,0.45,0.56
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2018,6500,NA,NA,0.45,0.56
SSE,101-30-095,Vixen Bay Head,101-30-10950,55.0332,-130.7842,2019,5950,NA,NA,0.45,0.56
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2008,2500,NA,NA,21.36,0.47
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2009,8000,NA,NA,21.36,0.47
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2010,7000,NA,NA,21.36,0.47
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2011,8000,NA,NA,21.36,0.47
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2013,6000,NA,NA,21.36,0.47
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2014,11000,NA,NA,21.36,0.47
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2015,2000,NA,NA,21.36,0.47
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2017,1000,NA,NA,21.36,0.47
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2018,3300,NA,NA,21.36,0.47
SSE,101-30-089,Mink Creek,101-30-10890,55.01825011,-130.6879241,2019,12000,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2008,165000,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2009,110000,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2010,3.00E+05,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2011,150000,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2013,375000,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2014,222000,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2015,61000,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2017,190000,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2018,90000,NA,NA,21.36,0.47
SSE,101-30-083,Humpback Creek,101-30-10830,55.0321619,-130.6858007,2019,205000,NA,NA,21.36,0.47
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2008,85000,1000,NA,26.62,0.51
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2009,2.00E+05,4000,NA,26.62,0.51
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2010,213000,1000,NA,26.62,0.51
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2011,260200,13000,NA,26.62,0.51
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2013,5.00E+05,8000,NA,26.62,0.51
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2014,450000,500,NA,26.62,0.51
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2015,172000,5200,NA,26.62,0.51
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2017,2.00E+05,5000,NA,26.62,0.51
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2018,140000,2000,NA,26.62,0.51
SSE,101-30-060,Marten River,101-30-10600,55.197016,-130.457229,2019,230000,2000,NA,26.62,0.51
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2008,87010,500,NA,32.95,0.54
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2009,250200,4000,NA,32.95,0.54
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2010,208000,12000,NA,32.95,0.54
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2011,160000,20000,NA,32.95,0.54
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2013,390000,11900,NA,32.95,0.54
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2014,417500,4250,NA,32.95,0.54
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2015,133000,10000,NA,32.95,0.54
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2017,140000,20000,NA,32.95,0.54
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2018,160000,7000,NA,32.95,0.54
SSE,101-30-030,Keta River,101-30-10300,55.33601594,-130.4757393,2019,255000,10000,NA,32.95,0.54
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2008,4000,NA,NA,5.69,0.53
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2009,17000,NA,NA,5.69,0.53
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2010,14500,NA,NA,5.69,0.53
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2011,7000,NA,NA,5.69,0.53
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2013,11000,NA,NA,5.69,0.53
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2014,7000,NA,NA,5.69,0.53
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2015,15000,NA,NA,5.69,0.53
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2017,12000,NA,NA,5.69,0.53
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2018,9000,NA,NA,5.69,0.53
SSE,101-30-012,Badger Bay Head,101-30-10120,55.19715102,-130.8211457,2019,12000,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2008,10000,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2009,11000,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2010,7075,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2011,16500,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2013,10000,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2014,7500,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2015,7200,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2017,4500,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2018,3000,NA,NA,5.69,0.53
SSE,101-30-009,Weasel Cove Head,101-30-10090,55.16059113,-130.8345526,2019,15000,NA,NA,5.69,0.53
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2008,1000,NA,NA,4.85,0.6
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2009,3754,NA,NA,4.85,0.6
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2010,8000,NA,NA,4.85,0.6
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2011,1000,NA,NA,4.85,0.6
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2013,10000,NA,NA,4.85,0.6
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2014,3000,NA,NA,4.85,0.6
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2015,1000,NA,NA,4.85,0.6
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2017,2716,NA,NA,4.85,0.6
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2018,500,NA,NA,4.85,0.6
SSE,101-30-005,Quadra Creek,101-30-10050,55.11291501,-130.886102,2019,6000,NA,NA,4.85,0.6
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2008,1500,NA,4.841676998,1.44,0.56
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2009,1500,NA,6.484336385,1.44,0.56
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2010,2370,NA,6.5233214,1.44,0.56
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2011,1717,NA,6.74905536,1.44,0.56
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2013,30000,NA,7.689823427,1.44,0.56
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2014,500,NA,5.9362497,1.44,0.56
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2015,4000,NA,6.554820168,1.44,0.56
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2017,5000,NA,10.27724816,1.44,0.56
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2018,500,NA,10.63530572,1.44,0.56
SSE,101-29-011,Grant Creek-Gravina,101-29-10110,55.35065536,-131.853009,2019,1000,NA,11.7105038,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2008,10000,NA,4.841676998,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2009,17000,NA,6.484336385,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2010,23000,NA,6.5233214,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2011,17000,NA,6.74905536,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2013,110000,NA,7.689823427,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2014,47500,NA,5.9362497,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2015,7000,NA,6.554820168,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2017,10000,NA,10.27724816,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2018,16000,NA,10.63530572,1.44,0.56
SSE,101-29-006,Vallenar Creek,101-29-10060,55.37635868,-131.8329173,2019,6500,NA,11.7105038,1.44,0.56
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2008,43000,NA,4.841676998,4.68,0.55
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2009,28000,NA,6.484336385,4.68,0.55
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2010,26500,NA,6.5233214,4.68,0.55
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2011,50000,NA,6.74905536,4.68,0.55
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2013,115000,NA,7.689823427,4.68,0.55
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2014,61000,NA,5.9362497,4.68,0.55
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2015,20500,NA,6.554820168,4.68,0.55
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2017,39000,NA,10.27724816,4.68,0.55
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2018,22000,NA,10.63530572,4.68,0.55
SSE,101-27-036,Bostwick Creek,101-27-10360,55.26448451,-131.7686209,2019,20000,NA,11.7105038,4.68,0.55
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2008,2500,NA,4.841676998,0.26,0.56
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2009,500,NA,6.484336385,0.26,0.56
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2010,7000,NA,6.5233214,0.26,0.56
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2011,7000,NA,6.74905536,0.26,0.56
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2013,220000,NA,7.689823427,0.26,0.56
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2014,21000,NA,5.9362497,0.26,0.56
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2015,4000,NA,6.554820168,0.26,0.56
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2017,6826,NA,10.27724816,0.26,0.56
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2018,6000,NA,10.63530572,0.26,0.56
SSE,101-27-026,Bostwick Bay SW Side,101-27-10260,55.21537372,-131.7470303,2019,1500,NA,11.7105038,0.26,0.56
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2008,800,NA,24.38223156,0.71,0.54
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2009,3503,NA,26.95827302,0.71,0.54
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2010,4000,NA,27.83211626,0.71,0.54
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2011,1000,NA,27.63804012,0.71,0.54
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2013,3500,NA,28.83424238,0.71,0.54
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2014,3500,NA,26.84530219,0.71,0.54
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2015,1500,NA,31.43865957,0.71,0.54
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2017,500,NA,28.37184145,0.71,0.54
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2018,1400,NA,22.09369379,0.71,0.54
SSE,101-27-019,Dall Head Creek,101-27-10190,55.16375527,-131.7422864,2019,1500,NA,30.80792976,0.71,0.54
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2008,336,NA,NA,10.84,0.55
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2009,7000,NA,NA,10.84,0.55
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2010,6500,NA,NA,10.84,0.55
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2011,15000,NA,NA,10.84,0.55
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2013,6000,NA,NA,10.84,0.55
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2014,8000,NA,NA,10.84,0.55
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2015,6000,NA,NA,10.84,0.55
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2017,6000,NA,NA,10.84,0.55
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2018,4000,NA,NA,10.84,0.55
SSE,101-23-034,Very Inlet 1,101-23-10340,54.93499358,-130.8900785,2019,50,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2008,500,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2009,6000,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2010,13000,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2011,14000,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2013,8000,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2014,40000,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2015,5000,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2017,22000,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2018,2000,NA,NA,10.84,0.55
SSE,101-23-032,Very Inlet 2,101-23-10320,54.95270081,-130.8819903,2019,1000,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2008,1143,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2009,2000,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2010,7000,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2011,1500,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2013,3000,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2014,30000,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2015,4000,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2017,7000,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2018,3000,NA,NA,10.84,0.55
SSE,101-23-027,Very Inlet SE Head,101-23-10270,54.96895353,-130.8691462,2019,4000,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2008,2615,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2009,7000,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2010,18000,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2011,16000,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2013,50000,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2014,35000,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2015,4000,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2017,5000,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2018,1000,NA,NA,10.84,0.55
SSE,101-23-023,Very Inlet E Head,101-23-10190,54.99730647,-130.8857186,2019,1000,NA,NA,10.84,0.55
